the_geom,cartodb_id,has_toilets,_unique,access_direction,category,distance_from,has_bbq,has_caravan_disposal,has_emergency_phones,has_lighting,has_litter_bins,has_picnic_table,has_playground,has_power_outlets,has_shelter,is_accessible,latitude,longitude,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,side,type,last_updated
0101000020E610000057EC2FBB27616240BC74931804D641C0,49509,TRUE,"0000078,0060,A1",Eastbound,RA,49km from Albury and 0km to Culcairn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-35.672,147.0361,Council,Jubilee Park,3076,OLYMPIC HIGHWAY,78,L,L,20200601
0101000020E61000002497FF907E676240D1AE42CA4FF640C0,49510,TRUE,"0000017,2470,A3",Both,RA,3km from West Wyalong and 101km to Forbes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.92431,147.2342,Council,Cooinda Park,3095,NEELD ST,17,L,L,20200601
0101000020E610000019ADA3AA09DC6140032670EB6E4241C0,49511,TRUE,"0000014,0530,A2",Both,RA,65km from Balranald and 15km to Euston,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.51901,142.87618,Council,Benanee Lake,3110,STURT HIGHWAY,14,L,L,20200601
0101000020E6100000B4E55C8AABFD6140F836FDD98F5C41C0,49512,TRUE,"0000014,0420,A1",Southbound,RA,91 km from Hay and 40km to Balranald,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.72314,143.92719,Roads and Maritime Services,Willowvale,3038,STURT HIGHWAY,14,R,B,20200601
0101000020E610000096CFF23CB83662407CED992501FE40C0,49513,FALSE,"0000080,0260,A1",Both,PA,50km from Griffith and 60km to Hillston,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.98441,145.70999,Roads and Maritime Services,"KIDMAN WAY, GOOLGOWI",3125,KIDMAN WAY,80,R,B,20200601
0101000020E61000009CBF0985081A62400820B589932F41C0,49514,FALSE,"0000021,0260,A1",Both,PA,15km from Hay and 193km to Ivanhoe,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.37169,144.81354,Roads and Maritime Services,Sunset Viewing Area,3128,COBB HIGHWAY,21,L,L,20200601
0101000020E6100000A73FFB9122176240001DE6CB0BC040C0,49515,FALSE,"0000021,0313,A1",Eastbound,PA,127km from Hay  and  81km to Ivanhoe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.50036,144.72297,Roads and Maritime Services,Jumping Sandhills,3129,COBB HIGHWAY,21,R,L,20200601
0101000020E61000006B2BF697DD3F624044696FF0854941C0,49516,FALSE,"0000321,0110,A1",Both,PA,99km from  Jerilderie and  34km to Griffith,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.5744,145.9958,Council,,3130,KIDMAN WAY,321,R,B,20200601
0101000020E610000025AFCE3120416240336DFFCA4A2F41C0,49517,FALSE,"0000321,0150,A1",Both,RA,25km from Darlington Point and 9km to Griffith,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.36947,146.03518,Roads and Maritime Services,,3131,KIDMAN WAY,321,L,B,20200601
0101000020E610000082902C6002C76240B58993FB1DDA3CC0,49518,TRUE,"0000017,3370,A1",Both,RA,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-28.85202,150.21904,Roads and Maritime Services,,1351,NEWELL HIGHWAY,17,L,B,20200601
0101000020E6100000C078060DFDB76240C2120F289B0640C0,49519,FALSE,"0000027,0300,A1",Both,PA,67kms from Merriwa.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-32.05161,149.74964,Roads and Maritime Services,,4001,SCONE-DUNEDOO RD,27,L,B,20200601
0101000020E610000083FA96395D956240A4198BA6B3C740C0,49520,TRUE,"0000310,0106,A1",Both,RA,2km north of Canowindra Town Centre,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-33.56017,148.66763,Council,Morris Park,4008,RODD ST,310,L,B,20200601
0101000020E61000005001309E4124634012C2A38D23463EC0,49521,TRUE,"0000010,2565,B1",Both,RA,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-30.27398,153.13301,P,Big Banana,1992,PACIFIC HIGHWAY,10,L,L,20200601
0101000020E6100000C780ECF5EE3A624084F57F0EF3953DC0,49522,FALSE,"0000007,1270,A1",Both,RA,31.55km South of Enngonia,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.58574,145.84167,Roads and Maritime Services,,1108,MITCHELL HIGHWAY,7,L,B,20200601
0101000020E61000005C1B2AC6F939624038F8C264AA803DC0,49523,FALSE,"0000007,1270,A1",Southbound,PA,74.9km North of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-29.5026,145.81174,Roads and Maritime Services,,1743,MITCHELL HIGHWAY,7,R,H,20200601
0101000020E610000034A2B437F839624038F8C264AA803DC0,49524,FALSE,"0000007,1270,A1",Northbound,PA,74.9km North of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-29.5026,145.81155,Roads and Maritime Services,,1744,MITCHELL HIGHWAY,7,L,H,20200601
0101000020E6100000D53E1D8F193B624019E76F4221523DC0,49525,FALSE,"0000007,1280,A1",Both,RA,Enngonia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.32082,145.84687,Other,,1111,MITCHELL HIGHWAY,7,R,L,20200601
0101000020E6100000B9A5D590B8656240D9429083128E3FC0,49526,FALSE,"0000008,0010,A3",Southbound,PA,1.6km West of Nyngan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.55497,147.17878,Roads and Maritime Services,Nyngan-Int Mitchell and Barrier HWY,1127,BARRIER HIGHWAY,8,L,H,20200601
0101000020E6100000D847A7AE7C606240897B2C7DE8923FC0,49527,FALSE,"0000008,0010,A3",Westbound,PA,111.3km East of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.57386,147.01522,Roads and Maritime Services,West Lyn Rd turn off,1126,BARRIER HIGHWAY,8,L,H,20200601
0101000020E610000046B6F3FDD45F6240B56CAD2F12923FC0,49528,FALSE,"0000008,0010,A3",Westbound,PA,109.3km East of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.57059,146.99475,Roads and Maritime Services,East approach-Miandetta,1125,BARRIER HIGHWAY,8,L,H,20200601
0101000020E610000092CB7F48BF566240EA043411368C3FC0,49529,FALSE,"0000008,0030,A1",Eastbound,PA,47.0km West of Nyngan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.5477,146.71085,Roads and Maritime Services,East of Whiterock Rd turn off,1123,BARRIER HIGHWAY,8,R,B,20200601
0101000020E6100000A27A6B60AB566240956588635D8C3FC0,49530,TRUE,"0000008,0030,A1",Westbound,RA,47.2km West of Nyngan,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.5483,146.70842,Roads and Maritime Services,White Rock Road Turn off,1122,BARRIER HIGHWAY,8,L,B,20200601
0101000020E6100000B8E4B8533A4B62401C7C613255883FC0,49531,TRUE,"0000008,0040,A2",Both,RA,81.5km West of Nyngan,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.53255,146.35087,Roads and Maritime Services,Florida Rest Area,1121,BARRIER HIGHWAY,8,R,B,20200601
0101000020E610000098512CB7B492624022C32ADEC88C3DC0,49532,FALSE,"0000012,0810,A1",Both,PA,0.35km East of Collarenebri,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.54994,148.58456,Roads and Maritime Services,,1358,MOREE RD,12,L,H,20200601
0101000020E6100000D0D03FC1C58F624073637AC212973DC0,49533,FALSE,"0000012,0840,A1",Both,PA,8.4km West of Collarenebri,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.59013,148.49289,Roads and Maritime Services,,1357,WALGETT-COLLARENEBRI RD,12,R,H,20200601
0101000020E6100000035B25581C7A6240FC1873D712BE40C0,49534,FALSE,"0000017,2530,A1",Both,PA,18.7km South of Forbes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.48495,147.81596,Roads and Maritime Services,,777,NEWELL HIGHWAY,17,R,H,20200601
0101000020E610000001309E4143806240990D32C9C8B140C0,49535,FALSE,"0000017,2555,A1",Both,RA,Apex Park at Lake Forbes,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.38894,148.00821,Council,Forbes Apex Park,771,WEST WYALONG RD,17,R,L,20200601
0101000020E6100000008C67D0D0856240A453573ECB8740C0,49536,FALSE,"0000017,2710,A2",Both,PA,38.98km from Peak Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-33.06089,148.18174,Roads and Maritime Services,,998,NEWELL HIGHWAY,17,L,B,20200601
0101000020E61000005A9E0777678762408A3C49BA666E40C0,49537,FALSE,"0000017,2730,A2",Both,PA,15.3km South of Peak Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-32.86251,148.23138,Roads and Maritime Services,Opposite Claremont Lane,994,NEWELL HIGHWAY,17,R,L,20200601
0101000020E610000020D26F5F07876240DC4603780B4C40C0,49538,TRUE,"0000017,2760,A3",Both,PA,54.99km South of Dubbo (SH7),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-32.5941,148.21965,Roads and Maritime Services,,1738,CASWELL ST,17,R,B,20200601
0101000020E610000033A7CB62624E62400E32C9C8592041C0,49539,FALSE,"0000084,0320,A1",Both,RA,45km from Ardlethan and  40km to Griffith,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.25274,146.44951,Roads and Maritime Services,Garoolgan Rest Area,1472,BURLEY GRIFFIN WAY,84,R,B,20200601
0101000020E61000007593180456766240C3D8429083F641C0,49540,FALSE,"0000085,0020,A1",Both,RA,0km from Jingellic and 43 km to Tumbarumba,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-35.92589,147.698,Other,,445,JINGELLIC RD,85,R,L,20200601
0101000020E610000057091687337E6240C7293A92CBE341C0,49541,TRUE,"0000085,0040,A1",Both,RA,37km from Jingellic and  7km to Tumbarumba,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-35.77965,147.94379,Other,,447,JINGELLIC RD,85,L,L,20200601
0101000020E610000039622D3E058F624011DF89592F4E3FC0,49542,FALSE,"0000018,3080,A1",Both,RA,3.1km North of Gulargambone,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.30541,148.46939,Roads and Maritime Services,,1619,CASTLEREAGH HIGHWAY,18,L,B,20200601
0101000020E6100000AF25E4839E8E6240D200DE02093A3FC0,49543,FALSE,"0000018,3090,A1",Both,RA,63.9km North of Gilgandra (SH17),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.2267,148.45685,Council,John Oxley Rest Area,1768,CASTLEREAGH HIGHWAY,18,R,B,20200601
0101000020E61000001B2FDD24068C6240C45F9335EAF13EC0,49544,FALSE,"0000018,3140,A1",Both,RA,2.23km North of Coonamble (Aberford St),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.94498,148.37575,Council,North Coonamble Town Limit,1769,CASWELL ST,18,L,B,20200601
0101000020E6100000D717096D398662409D2E8B89CD773EC0,49545,TRUE,"0000018,3180,A1",Both,RA,62.5km North of Coonamble (Aberford St),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.46798,148.19451,Roads and Maritime Services,Wingadee Rest Area,1620,CASTLEREAGH HIGHWAY,18,L,B,20200601
0101000020E61000008E9257E7187F6240CAA65CE15D7E3DC0,49546,TRUE,"0000018,3285,A1",Both,RA,5km South of Lightning Ridge turnoff,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-29.49362,147.97179,Roads and Maritime Services,Near Lightening Ridge,1770,CASTLEREAGH HIGHWAY,18,L,B,20200601
0101000020E6100000F168E388B50B62405E4BC8073D7B40C0,49547,TRUE,"0000021,0360,A2",Both,PA,9.5km South of Ivanhoe,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-32.9628,144.36591,Roads and Maritime Services,,1548,COBB HIGHWAY,21,R,B,20200601
0101000020E6100000A67EDE54A4FA6140A6272CF1802240C0,49548,FALSE,"0000021,0435,A1",Both,RA,89.9km North of Ivanhoe,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-32.26956,143.83256,Roads and Maritime Services,Half Way Tree,1547,COBB HIGHWAY,21,R,B,20200601
0101000020E6100000BFF1B56796B46140224F92AE998840C0,49549,TRUE,"0000022,0140,A2",Both,RA,128.8km North of Wentworth,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.06719,141.64336,Roads and Maritime Services,Popiltah Lake Rest Area,245,SILVER CITY HIGHWAY,22,R,B,20200601
0101000020E61000003485CE6BECB36140D3872EA86F7D40C0,49550,FALSE,"0000022,0150,A3",Eastbound,PA,141.1km North of Wentworth,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-32.97997,141.62261,Roads and Maritime Services,Opposite Coombah Roadhouse,247,SILVER CITY HIGHWAY,22,R,H,20200601
0101000020E6100000C91F0C3CF7AC61409D2E8B89CD0F40C0,49551,FALSE,"0000022,0190,A2",Southbound,PA,21.6km South of Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-32.12346,141.40518,Roads and Maritime Services,Entrance to Balaclava,248,SILVER CITY HIGHWAY,22,R,H,20200601
0101000020E610000005A8A9656B3C62408CB96B09F9803FC0,49552,FALSE,"0000008,0060,A2",Both,PA,3km East of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.5038,145.88811,Roads and Maritime Services,,1113,BARRIER HIGHWAY,8,R,H,20200601
0101000020E61000006B82A8FB003662405DDC460378833FC0,49553,FALSE,"0000008,0100,A2",Both,PA,13.1km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.51355,145.68762,Roads and Maritime Services,,1414,BARRIER HIGHWAY,8,R,H,20200601
0101000020E610000025AFCE31205C62401C9947FE60383FC0,49554,FALSE,"0000007,1065,A1",Northbound,PA,3.5km NorthWest of Girilambone,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.22023,146.87893,Roads and Maritime Services,,1063,MITCHELL HIGHWAY,7,L,H,20200601
0101000020E61000001FBFB7E9CF5662403BAA9A20EA063FC0,49555,FALSE,"0000007,1065,A1",Northbound,RA,NorthWest Coolabah town limit,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.02701,146.71288,Roads and Maritime Services,Coolabah Northwest,1066,MITCHELL HIGHWAY,7,L,B,20200601
0101000020E61000007689EAAD8156624007EBFF1CE6033FC0,49556,FALSE,"0000007,1075,A1",Southbound,PA,1km NorthWest of Coolabah,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.01523,146.70333,Roads and Maritime Services,NW approach Coolabah Southeast bound,1101,MITCHELL HIGHWAY,7,R,B,20200601
0101000020E6100000C45A7C0A8056624015527E52ED033FC0,49557,FALSE,"0000007,1075,A1",Northbound,PA,1km NorthWest of Coolabah,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.01534,146.70313,Roads and Maritime Services,NW approach Coolabah Northeast bound,1067,MITCHELL HIGHWAY,7,L,B,20200601
0101000020E61000005C5A0D897B516240CD920035B5D43EC0,49558,FALSE,"0000007,1081,A1",Both,RA,26.41km NorthWest of Coolabah,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.83089,146.54633,Roads and Maritime Services,Byrock Rest Area,1102,MITCHELL HIGHWAY,7,L,B,20200601
0101000020E61000009CF9D51C204D624040FB912232AC3EC0,49559,FALSE,"0000007,1081,A1",Eastbound,PA,1km SouthEast of Byrock,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.67264,146.41017,Roads and Maritime Services,Byrock-Southeast approach,1104,MITCHELL HIGHWAY,7,R,H,20200601
0101000020E6100000CC9717601F4D624007B64AB038AC3EC0,49560,FALSE,"0000007,1081,A1",Westbound,PA,1km SouthEast of Byrock,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.67274,146.41008,Roads and Maritime Services,,1103,MITCHELL HIGHWAY,7,L,H,20200601
0101000020E6100000642310AFEB4C624019FF3EE3C2A93EC0,49561,FALSE,"0000007,1081,A1",Both,RA,Byrock,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.66313,146.40377,Other,Byrock,1740,MITCHELL HIGHWAY,7,R,B,20200601
0101000020E6100000F085C954C1496240977329AE2A8B3EC0,49562,FALSE,"0000007,1105,A1",Both,PA,14.7km North of Byrock,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-30.54362,146.30485,Roads and Maritime Services,,1741,MITCHELL HIGHWAY,7,L,H,20200601
0101000020E610000079758E01D92E6240D673D2FBC6873FC0,49563,FALSE,"0000008,0100,A2",Both,PA,34.1km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.53038,145.46399,Roads and Maritime Services,,1420,BARRIER HIGHWAY,8,L,H,20200601
0101000020E6100000B1F9B836542B624060C8EA56CF893FC0,49564,FALSE,"0000008,0110,A1",Both,PA,44.4km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.53832,145.35403,Roads and Maritime Services,,1422,BARRIER HIGHWAY,8,L,H,20200601
0101000020E610000027DA5548F928624089EFC4AC178B3FC0,49565,FALSE,"0000008,0120,A3",Both,PA,51.3km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.54333,145.28043,Roads and Maritime Services,,1423,BARRIER HIGHWAY,8,R,H,20200601
0101000020E6100000747B4963B42662406891ED7C3F8D3FC0,49566,FALSE,"0000008,0120,A3",Both,PA,58km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.55175,145.20952,Roads and Maritime Services,,1425,BARRIER HIGHWAY,8,R,H,20200601
0101000020E6100000E622BE13B3266240855FEAE74D8D3FC0,49567,FALSE,"0000008,0120,A3",Both,PA,58km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.55197,145.20936,Roads and Maritime Services,,1424,BARRIER HIGHWAY,8,L,H,20200601
0101000020E61000009E7B0F971C2462409548A29751943FC0,49568,FALSE,"0000008,0120,A3",Both,PA,66.3km West of Cobar,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.57937,145.12849,Roads and Maritime Services,,1428,BARRIER HIGHWAY,8,L,H,20200601
0101000020E6100000850838842AFB6140BFF1B56796B43FC0,49569,FALSE,"0000008,0215,A2",Both,PA,42.1km West of Emmdale,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.70542,143.84894,Roads and Maritime Services,,1285,BARRIER HIGHWAY,8,L,H,20200601
0101000020E610000022718FA50FFA61407D96E7C1DDB13FC0,49570,FALSE,"0000008,0215,A2",Both,PA,45.8km West of Emmdale,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.69479,143.81441,Roads and Maritime Services,,1288,BARRIER HIGHWAY,8,R,H,20200601
0101000020E610000048FE60E0B9F36140DB5031CEDFB43FC0,49571,FALSE,"0000008,0220,A2",Both,PA,65.4km West of Emmdale,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.70654,143.61644,Roads and Maritime Services,,1291,BARRIER HIGHWAY,8,R,H,20200601
0101000020E610000032384A5E9DED614059A31EA2D1A53FC0,49572,FALSE,"0000008,0235,A2",Both,PA,89.2km West of Emmdale,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.64773,143.42546,Roads and Maritime Services,Talyawalka Flood Plain,1297,BARRIER HIGHWAY,8,R,H,20200601
0101000020E610000048F949B54FD56140B6BE4868CBB93FC0,49573,FALSE,"0000008,0330,A1",Both,PA,75km West of Wilcannia,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.72576,142.66598,Roads and Maritime Services,,1316,BARRIER HIGHWAY,8,R,H,20200601
0101000020E61000003D9B559FAB706240A5A0DB4B1A6B41C0,49574,FALSE,"0000057,0020,A2",Both,PA,39km from Wagga Wagga and  48km to Temora,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-34.83674,147.52095,Roads and Maritime Services,Gundagi - Grong Grong Rd,289,BOLTON ST/GWYNNE ST,57,R,B,20200601
0101000020E610000074EACA6779B96140CA1AF5108DF640C0,49575,TRUE,"0000022,0100,A1",Both,RA,26km from Wentworth and  240km to Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-33.92618,141.79607,Roads and Maritime Services,Milpara Rest Area,243,SILVER CITY HIGHWAY,22,L,L,20200601
0101000020E61000001D03B2D7BBB66140C8073D9B55BB40C0,49576,TRUE,"0000022,0120,A1",Both,RA,82km from Wentworth and 185km to Broken Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-33.46355,141.71043,Roads and Maritime Services,Seven Trees Rest Area,244,SILVER CITY HIGHWAY,22,L,B,20200601
0101000020E6100000F7AFAC3429C16240AB048BC399AB40C0,49577,FALSE,"0000018,1030,A1",Both,PA,13.2km from Mudgee turnoff,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-33.34063,150.03628,Roads and Maritime Services,,1765,CASTLEREAGH HIGHWAY,18,R,B,20200601
0101000020E6100000158C4AEA04EC61403CA583F57F8E3FC0,49578,FALSE,"0000008,0280,A3",Both,PA,Wilcannia,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.55664,143.3756,Roads and Maritime Services,Wilcannia Urban Are,1299,MYERS ST,8,L,B,20200601
0101000020E6100000FDC1C073EFE661408B321B6492913FC0,49579,TRUE,"0000008,0300,A1",Both,RA,16.6km West of Wilcannia,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.56864,143.21673,Roads and Maritime Services,Netallie Hill Rest Area,1303,BARRIER HIGHWAY,8,L,B,20200601
0101000020E6100000E76F422102DA6140956588635DAC3FC0,49580,TRUE,"0000008,0320,A2",Both,RA,60.34km West of Wilcannia,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.6733,142.81276,Roads and Maritime Services,Delo Hill Rest Area,1307,BARRIER HIGHWAY,8,R,B,20200601
0101000020E6100000DE8E705AF0D56140FEB7921D1BB93FC0,49581,TRUE,"0000008,0330,A1",Both,RA,74.3km West of Wicannia,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-31.72307,142.68559,Roads and Maritime Services,Spring Hills Rest Area,1312,BARRIER HIGHWAY,8,R,L,20200601
0101000020E6100000658D7A8846C7614039B4C876BEC73FC0,49582,TRUE,"0000008,0350,A1",Both,RA,Topar Roadhouse,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.78025,142.22736,Other,Topar Road House,1321,BARRIER HIGHWAY,8,R,B,20200601
0101000020E61000001AC05B2041B96140EF1B5F7B66E13FC0,49583,TRUE,"0000008,0385,A2",Eastbound,PA,161.8km West of Wilcannia,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.88047,141.7892,Roads and Maritime Services,,1325,BARRIER HIGHWAY,8,R,H,20200601
0101000020E6100000BC0512143FB96140C45A7C0A80E13FC0,49584,TRUE,"0000008,0385,A2",Westbound,PA,161.8km West of Wilcannia,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.88086,141.78895,Roads and Maritime Services,,1324,BARRIER HIGHWAY,8,L,H,20200601
0101000020E6100000202922C32AB76140857CD0B359E53FC0,49585,FALSE,"0000008,0385,A2",Both,PA,48.6km West of Topar Roadhouse,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-31.8959,141.72397,Roads and Maritime Services,Emergency Phone Site,1328,BARRIER HIGHWAY,8,R,B,20200601
0101000020E6100000B5E0455F41B56140371AC05B20E93FC0,49586,FALSE,"0000008,0385,A2",Eastbound,INF,54.6km West of Topar Roadhouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-31.91065,141.66423,Roads and Maritime Services,Stephens Creek Bridge,1330,BARRIER HIGHWAY,8,R,H,20200601
0101000020E61000001092054CE04162401EF98381E73E3EC0,49587,FALSE,"0000007,1141,A1",Both,RA,19.5km SouthEast of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.24572,146.05863,Roads and Maritime Services,,1107,MITCHELL HIGHWAY,7,L,B,20200601
0101000020E61000001C9947FE603E6240925CFE43FA0D3EC0,49588,FALSE,"0000007,1230,A1",Both,PA,6.4km North of Bourke,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-30.0546,145.94934,Council,,1742,MITCHELL HIGHWAY,7,L,H,20200601
